Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
41334-1,Andrea's Park Performance,2018,Friends,Modern day,Music,Normal,Box,2,Retail,229.0,3.0,973.0,3.6,24.99,0.0,
41335-1,Mia's Tree House,2018,Friends,Modern day,Tree Houses,Normal,Box,2,Retail,351.0,2.0,3027.0,3.9,29.99,12.0,32.0000
41336-1,Emma's Art Café,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,378.0,2.0,1341.0,3.6,32.99,0.0,
41338-1,Stephanie's Sports Arena,2018,Friends,Modern day,Sports,Normal,Box,2,Retail,460.0,2.0,595.0,0.0,44.99,1.0,25.0000
41339-1,Mia's Camper Van,2018,Friends,Modern day,Great Outdoors,Normal,Box,2,Retail,488.0,2.0,2145.0,4.0,54.99,0.0,
41340-1,Friendship House,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,722.0,3.0,2087.0,3.9,69.99,4.0,135.0000
41341-1,Andrea's Bedroom,2018,Friends,Modern day,Bedrooms,Normal,Box,2,Retail,85.0,1.0,1225.0,3.6,9.99,0.0,
41342-1,Emma's Deluxe Bedroom,2018,Friends,Modern day,Bedrooms,Normal,Box,2,Retail,183.0,1.0,1042.0,3.6,14.99,0.0,
41343-1,Heartlake City Airplane Tour,2018,Friends,Modern day,Airport,Normal,Box,2,Retail,323.0,1.0,648.0,0.0,29.99,0.0,
41344-1,Andrea's Accessories Store,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,294.0,2.0,1071.0,4.1,29.99,2.0,24.0000
41345-1,Heartlake City Pet Center,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,474.0,3.0,755.0,0.0,59.99,0.0,
41346-1,Friendship Box,2018,Friends,Modern day,Miscellaneous,Normal,Box,10,Retail,563.0,,745.0,0.0,49.99,5.0,17.5000
41347-1,Heartlake City Resort,2018,Friends,Modern day,Beach,Normal,Box,2,Retail,1017.0,4.0,1496.0,4.0,99.99,0.0,
41348-1,Service & Care Truck,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,247.0,1.0,1416.0,3.7,19.99,1.0,17.9500
41349-1,Drifting Diner,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,345.0,2.0,1545.0,3.8,29.99,3.0,40.0000
41350-1,Spinning Brushes Car Wash,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,325.0,2.0,689.0,0.0,29.99,2.0,31.4930
41351-1,Creative Tuning Shop,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,413.0,2.0,1203.0,4.0,39.99,3.0,29.7000
41352-1,The Big Race Day,2018,Friends,Modern day,Racing,Normal,Box,4,Retail,648.0,3.0,1089.0,3.9,59.99,3.0,43.8514
41353-1,Friends Advent Calendar,2018,Friends,Modern day,Seasonal,Normal,Box,1,Retail,500.0,,1777.0,3.6,29.99,1.0,24.9500
41451-1,Unikitty Cloud Car,2018,Unikitty,Licensed,,Normal,Box,2,Retail,126.0,3.0,1600.0,3.4,9.99,8.0,8.0000
41452-1,Prince Puppycorn Trike,2018,Unikitty,Licensed,,Normal,Box,2,Retail,101.0,3.0,1359.0,3.3,9.99,7.0,5.0000
41453-1,Party Time,2018,Unikitty,Licensed,,Normal,Box,2,Retail,214.0,4.0,1534.0,3.6,19.99,79.0,9.0000
41454-1,Dr. Fox Laboratory,2018,Unikitty,Licensed,,Normal,Box,4,Retail,359.0,4.0,1174.0,3.8,29.99,10.0,25.0000
41455-1,Unikingdom Creative Brick Box,2018,Unikitty,Licensed,Miscellaneous,Normal,Tub,6,Retail,433.0,17.0,810.0,3.6,39.99,1.0,59.9500
41456-1,Unikingdom Fairground Fun,2018,Unikitty,Licensed,,Normal,Box,4,Retail,515.0,6.0,911.0,0.0,39.99,10.0,75.0000
41597-1,Go Brick Me,2018,BrickHeadz,Licensed,Go Brick Me,Normal,Box,2,Retail,708.0,,5908.0,4.3,29.99,15.0,56.0699
41598-1,The Flash,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,Retail,122.0,,4778.0,3.9,9.99,13.0,29.9900
41599-1,Wonder Woman,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,Retail,143.0,,5477.0,3.9,9.99,14.0,33.9900
41600-1,Aquaman,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,{Not specified},135.0,,4805.0,3.9,9.99,15.0,16.4515
41601-1,Cyborg,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,{Not specified},108.0,,4162.0,3.8,9.99,13.0,14.2500
41602-1,Rey,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,119.0,,5943.0,3.7,9.99,12.0,13.3168
41603-1,Kylo Ren,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,130.0,,6139.0,3.9,9.99,11.0,18.4200
41604-1,Iron Man MK50,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,101.0,,4509.0,4.0,9.99,3.0,37.3897
41605-1,Thanos,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,105.0,,5007.0,4.0,9.99,12.0,36.5000
41606-1,Star-Lord,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,113.0,,4379.0,3.6,9.99,12.0,24.7000
41607-1,Gamora,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,136.0,,4559.0,4.0,9.99,18.0,17.1000
41608-1,Han Solo,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,141.0,,6758.0,3.9,9.99,28.0,19.8500
41609-1,Chewbacca,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,149.0,,6539.0,3.6,9.99,18.0,26.1653
41610-1,Tactical Batman & Superman,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,4,Retail,209.0,,3333.0,4.0,19.99,7.0,96.9900
41611-1,Marty McFly & Doc Brown,2018,BrickHeadz,Licensed,Back to the Future,Normal,Box,4,Retail,240.0,,5207.0,4.2,19.99,11.0,70.0000
41612-1,Steve & Creeper,2018,BrickHeadz,Licensed,Minecraft,Normal,Box,4,Retail,160.0,,1949.0,3.8,19.99,8.0,99.9900
41613-1,Mr. Incredible & Frozone,2018,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,160.0,,2913.0,4.1,19.99,3.0,45.0000
41614-1,Owen & Blue,2018,BrickHeadz,Licensed,Jurassic World,Normal,Box,4,Retail,234.0,,4336.0,4.0,19.99,9.0,30.9900
41615-1,Harry Potter & Hedwig,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,2,Retail,180.0,,6571.0,4.1,14.99,19.0,59.8089
41616-1,Hermione Granger,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,2,Retail,127.0,,4863.0,3.7,9.99,10.0,39.9900
41617-1,Elsa,2018,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,130.0,,3125.0,3.7,9.99,7.0,39.9900
41618-1,Anna & Olaf,2018,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,201.0,,3123.0,3.7,14.99,9.0,69.9900
41619-1,Darth Vader,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,104.0,,6747.0,4.1,9.99,12.0,29.9900
41620-1,Stormtrooper,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,124.0,,6319.0,4.0,9.99,17.0,48.9500
41621-1,Ron Weasley & Albus Dumbledore,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,4,Retail - limited,245.0,,4900.0,4.3,19.99,17.0,64.9900
41622-1,Peter Venkman & Slimer,2018,BrickHeadz,Licensed,Ghostbusters,Normal,Box,4,Retail,228.0,,3866.0,4.2,19.99,10.0,71.1040
41623-1,Ariel & Ursula,2018,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,361.0,,2759.0,3.8,19.99,7.0,129.9900
41624-1,Mickey Mouse,2018,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,109.0,,4237.0,4.0,9.99,10.0,91.8299
41625-1,Minnie Mouse,2018,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,129.0,,4027.0,3.9,9.99,9.0,99.9900
41626-1,Groot & Rocket,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,189.0,,3321.0,4.0,14.99,4.0,85.0000
41627-1,Luke Skywalker & Yoda,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,215.0,,5406.0,4.0,14.99,15.0,70.0000
41628-1,Princess Leia Organa,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,124.0,,5004.0,3.9,9.99,18.0,48.9500
41629-1,Boba Fett,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,161.0,,5341.0,4.3,9.99,16.0,60.0000
41630-1,Jack Skellington & Sally,2018,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,193.0,,2491.0,3.9,19.99,10.0,119.9900
41631-1,Newt Scamander & Gellert Grindelwald,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,4,Retail,247.0,,2861.0,3.9,19.99,14.0,40.0000
41632-1,Homer Simpson & Krusty the Clown,2018,BrickHeadz,Licensed,The Simpsons,Normal,Box,4,Retail,215.0,,3035.0,4.0,19.99,4.0,99.9900
41775-0,Blind Bags Series 1 {Random bag},2018,Unikitty,Licensed,Blind Bags Series 1,Random,Foil pack,0,Retail,14.0,,577.0,0.0,,,
41775-1,Rainbow Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,3,Retail,14.0,1.0,1622.0,3.4,,23.0,2.0000
41775-2,Angry Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1663.0,3.5,,5.0,27.7876
41775-3,Shades Puppycorn,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1568.0,3.2,,,
41775-4,Dinosaur Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1658.0,4.2,,,
41775-5,Shades Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1587.0,3.4,3.99,,
41775-6,Dalmatian Puppycorn,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1602.0,3.3,,,
41775-7,Dessert Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1633.0,3.9,,,
41775-8,Camouflage Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1638.0,4.0,,,
41775-9,Alien Puppycorn,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,14.0,1.0,1560.0,3.6,,,
41775-10,Sleepy Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,15.0,1.0,1645.0,3.6,,,
41775-11,Queasy Unikitty,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,15.0,1.0,1658.0,3.4,,,
41775-12,Dessert Puppycorn,2018,Unikitty,Licensed,Blind Bags Series 1,Normal,Foil pack,0,Retail,15.0,1.0,1586.0,3.8,,,
41775-13,Blind Bags Series 1 - Complete,2018,Unikitty,Licensed,Blind Bags Series 1,Collection,{Not specified},0,Retail,171.0,12.0,806.0,0.0,,,
41775-14,Blind Bags Series 1 - Sealed Box,2018,Unikitty,Licensed,Blind Bags Series 1,Collection,Box,0,{Not specified},,,82.0,0.0,,,
42071-1,Dozer Compactor,2018,Technic,Technical,,Normal,Box,4,Retail,171.0,,2545.0,3.5,19.99,2.0,15.0000
42072-1,WHACK!,2018,Technic,Technical,,Normal,Box,4,Retail,135.0,,2821.0,3.6,19.99,0.0,
42073-1,BASH!,2018,Technic,Technical,,Normal,Box,4,Retail,139.0,,3008.0,3.5,19.99,1.0,27.9500
42074-1,Racing Yacht,2018,Technic,Technical,,Normal,{Not specified},4,{Not specified},330.0,,4050.0,3.9,39.99,3.0,45.0000
42075-1,First Responder,2018,Technic,Technical,,Normal,Box,4,{Not specified},513.0,,2708.0,3.9,49.99,0.0,
42076-1,Hovercraft,2018,Technic,Technical,,Normal,Box,4,{Not specified},1020.0,,1326.0,3.3,89.99,0.0,
42077-1,Rally Car,2018,Technic,Technical,,Normal,{Not specified},4,{Not specified},1005.0,,3782.0,4.1,109.99,1.0,110.0000
42078-1,Mack Anthem,2018,Technic,Technical,Licensed,Normal,Box,4,Retail,2595.0,,6988.0,4.3,179.99,4.0,349.9900
42079-1,Heavy Duty Forklift,2018,Technic,Technical,,Normal,Box,4,Retail,592.0,,2761.0,3.9,69.99,0.0,
42080-1,Forest Harvester,2018,Technic,Technical,,Normal,Box,4,Retail,1003.0,,1955.0,3.8,149.99,1.0,165.0000
42081-1,Volvo Concept Wheel Loader ZEUX,2018,Technic,Technical,Licensed,Normal,Box,4,Retail,1167.0,,2290.0,4.1,139.99,1.0,124.1153
42082-1,Rough Terrain Crane,2018,Technic,Technical,,Normal,Box,7,Retail,4057.0,,6496.0,4.5,299.99,6.0,373.3868
42083-1,Bugatti Chiron,2018,Technic,Technical,Licensed,Normal,Box,12,Retail - limited,3599.0,,11080.0,4.4,349.99,19.0,350.0000
42084-1,Hook Loader,2018,Technic,Technical,,Normal,Box,4,Retail,176.0,,3423.0,3.7,14.99,4.0,14.9500
45025-1,Coding Express,2018,Education,Educational,Duplo,Normal,Box,0,Educational,234.0,6.0,37.0,0.0,239.95,0.0,
45806-1,INTO ORBIT Challenge Kit,2018,Education,Educational,FIRST LEGO League Challenge,Normal,Box,0,Educational,1892.0,3.0,57.0,0.0,,0.0,
45807-1,Mission MOON Inspire Set,2018,Education,Educational,FIRST LEGO League Explore,Normal,Box,0,Educational,693.0,,32.0,0.0,,0.0,
45808-1,Mission MOON Discovery Set,2018,Education,Educational,FIRST LEGO League Discover,Normal,Box,0,Educational,50.0,,4.0,0.0,,,
60170-1,Off-Road Chase,2018,City,Modern day,Mountain Police,Normal,Box,2,Retail,37.0,2.0,4394.0,3.3,6.99,14.0,8.9587
60171-1,Mountain Fugitives,2018,City,Modern day,Mountain Police,Normal,Box,2,Retail,88.0,4.0,5746.0,3.8,9.99,7.0,8.9900
60172-1,Dirt Road Pursuit,2018,City,Modern day,Mountain Police,Normal,Box,4,Retail,297.0,3.0,2377.0,3.6,39.99,6.0,35.9910
60173-1,Mountain Arrest,2018,City,Modern day,Mountain Police,Normal,Box,4,Retail,303.0,4.0,2471.0,3.8,59.99,6.0,59.8232
60174-1,Mountain Police Headquarters,2018,City,Modern day,Mountain Police,Normal,Box,10,Retail,663.0,7.0,2521.0,4.1,89.99,7.0,112.1684
60175-1,Mountain River Heist,2018,City,Modern day,Mountain Police,Normal,Box,6,Retail,387.0,4.0,850.0,4.0,49.99,2.0,56.4223
60176-1,Wild River Escape,2018,City,Modern day,Mountain Police,Normal,Box,2,Retail,126.0,2.0,3281.0,3.7,19.99,4.0,17.9469
60177-1,Airshow Jet,2018,City,Modern day,Air Show,Normal,Box,2,Retail,87.0,1.0,4045.0,3.8,9.99,8.0,12.7400
60178-1,Speed Record Car,2018,City,Modern day,Racing,Normal,Box,2,Retail,78.0,1.0,3409.0,3.7,9.99,4.0,9.0000
60179-1,Ambulance Helicopter,2018,City,Modern day,Medical,Normal,Box,2,Retail,190.0,3.0,4273.0,4.0,19.99,6.0,26.1726
60180-1,Monster Truck,2018,City,Modern day,Racing,Normal,Box,2,Retail,192.0,1.0,5694.0,3.8,19.99,0.0,
60181-1,Forest Tractor,2018,City,Modern day,Great Outdoors,Normal,Box,2,Retail,174.0,1.0,8238.0,4.1,19.99,6.0,24.9500
60182-1,Pickup & Caravan,2018,City,Modern day,Great Outdoors,Normal,Box,4,Retail,344.0,3.0,9044.0,4.1,29.99,11.0,44.0548
60183-1,Heavy Cargo Transport,2018,City,Modern day,Traffic,Normal,Box,4,Retail,310.0,2.0,5002.0,4.0,29.99,2.0,31.5000
60184-1,Mining Team,2018,City,Modern day,Mining,Normal,Box,2,Retail,82.0,4.0,4987.0,3.7,9.99,8.0,14.9559
60185-1,Mining Power Splitter,2018,City,Modern day,Mining,Normal,Box,2,Retail,127.0,1.0,2883.0,3.6,19.99,1.0,16.2000
60186-1,Mining Heavy Driller,2018,City,Modern day,Mining,Normal,Box,4,Retail,294.0,3.0,1863.0,4.0,49.99,2.0,45.0000
60188-1,Mining Experts Site,2018,City,Modern day,Mining,Normal,Box,10,Retail,883.0,6.0,2073.0,3.9,99.99,4.0,133.3693
60190-1,Arctic Ice Glider,2018,City,Modern day,Arctic,Normal,Box,2,Retail,50.0,1.0,4881.0,3.5,6.99,3.0,9.0000
60191-1,Arctic Exploration Team,2018,City,Modern day,Arctic,Normal,Box,2,Retail,70.0,3.0,6374.0,3.8,9.99,16.0,12.9900
60192-1,Arctic Ice Crawler,2018,City,Modern day,Arctic,Normal,Box,4,Retail,200.0,1.0,3662.0,3.5,24.99,4.0,20.7341
60193-1,Arctic Air Transport,2018,City,Modern day,Arctic,Normal,Box,4,Retail,277.0,2.0,4530.0,3.8,39.99,19.0,48.0000
60194-1,Arctic Scout Truck,2018,City,Modern day,Arctic,Normal,Box,4,Retail,322.0,3.0,2997.0,3.9,59.99,5.0,52.0271
60195-1,Arctic Mobile Exploration Base,2018,City,Modern day,Arctic,Normal,Box,8,Retail,786.0,6.0,3348.0,4.1,119.99,6.0,142.9900
60196-1,Arctic Supply Plane,2018,City,Modern day,Arctic,Normal,Box,2,Retail - limited,707.0,4.0,1592.0,4.0,79.99,3.0,99.5688
60197-1,Passenger Train,2018,City,Modern day,Trains,Normal,Box,10,Retail,677.0,4.0,9456.0,4.1,159.99,25.0,147.4870
60198-1,Cargo Train,2018,City,Modern day,Trains,Normal,Box,12,Retail,1226.0,6.0,7212.0,4.3,229.99,8.0,225.0000
60200-1,Capital City,2018,City,Modern day,Town,Normal,Box,18,Retail - limited,1211.0,13.0,2270.0,4.1,149.99,0.0,
60201-1,City Advent Calendar,2018,City,Modern day,Seasonal,Normal,Box,1,Retail,313.0,6.0,5230.0,3.6,29.99,0.0,
60202-1,People Pack - Outdoor Adventures,2018,City,Modern day,Great Outdoors,Normal,Box,4,Retail,164.0,15.0,7115.0,4.1,39.99,36.0,49.9900
60204-1,City Hospital,2018,City,Modern day,Medical,Normal,Box,12,Retail,861.0,13.0,5091.0,4.2,99.99,5.0,170.0000
60205-1,Tracks,2018,City,Modern day,Trains,Normal,Box,0,Retail,20.0,,6585.0,3.8,19.99,35.0,27.9900
60238-1,Switch Tracks,2018,City,Modern day,Trains,Normal,Box,0,Retail,8.0,,4742.0,4.1,15.99,10.0,15.5000
66586-1,2-in-1 Value Pack,2018,City,Modern day,Product Collection,Collection,Box,0,Retail - limited,165.0,,16.0,0.0,,0.0,
66591-1,2-in-1 Value Pack: Han Solo & Chewbacca ,2018,BrickHeadz,Licensed,Star Wars,Collection,Box,0,Retail,290.0,,143.0,0.0,,2.0,64.9500
66596-1,Super Pack 2-in-1,2018,Star Wars,Licensed,Product Collection,Collection,Box,0,Retail - limited,201.0,,350.0,0.0,,0.0,
66597-1,2-in-1 Super Pack,2018,Star Wars,Licensed,Product Collection,Collection,Box,0,Retail - limited,205.0,,323.0,0.0,,0.0,
70630-1,Monastery of Ice,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,{Not specified},0,{Not specified},,,,0.0,,,
70633-1,Kai - Spinjitzu Master,2018,Ninjago,Action/Adventure,Spinjitzu Masters,Normal,Box,2,Retail,61.0,1.0,1566.0,3.3,9.99,1.0,23.1920
70634-1,Nya - Spinjitzu Master,2018,Ninjago,Action/Adventure,Spinjitzu Masters,Normal,Box,2,Retail,69.0,1.0,1038.0,3.5,9.99,0.0,
70635-1,Jay - Spinjitzu Master,2018,Ninjago,Action/Adventure,Spinjitzu Masters,Normal,Box,2,Retail,68.0,1.0,1453.0,3.4,9.99,2.0,20.0000
70636-1,Zane - Spinjitzu Master,2018,Ninjago,Action/Adventure,Spinjitzu Masters,Normal,Box,2,Retail,69.0,1.0,1245.0,3.5,9.99,2.0,15.0000
70637-1,Cole - Spinjitzu Master,2018,Ninjago,Action/Adventure,Spinjitzu Masters,Normal,Box,2,Retail,73.0,1.0,1182.0,3.5,9.99,2.0,21.2000
70638-1,Katana V11,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,2,Retail,257.0,2.0,3414.0,4.0,19.99,2.0,29.9900
70639-1,Street Race of Snake Jaguar,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,4,Retail,308.0,2.0,2780.0,4.0,29.99,5.0,83.0055
70640-1,S.O.G. Headquarters,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,2,Retail,530.0,5.0,1294.0,3.5,39.99,0.0,
70641-1,Ninja Nightcrawler,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,4,Retail,552.0,3.0,2580.0,4.2,39.99,4.0,72.9900
70642-1,Killow vs. Samurai X,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,2,Retail,556.0,3.0,1614.0,4.0,49.99,1.0,185.0000
70643-1,Temple of Resurrection,2018,Ninjago,Action/Adventure,Sons of Garmadon,Normal,Box,2,Retail,765.0,9.0,2833.0,4.2,69.99,5.0,259.9900
70644-1,Golden Dragon Master,2018,Ninjago,Action/Adventure,Dragon Masters,Normal,Box,2,Retail,92.0,1.0,1504.0,3.4,14.99,3.0,16.8500
70645-1,Cole - Dragon Master,2018,Ninjago,Action/Adventure,Dragon Masters,Normal,Box,2,Retail,92.0,1.0,792.0,3.4,14.99,1.0,12.4900
70646-1,Jay - Dragon Master,2018,Ninjago,Action/Adventure,Dragon Masters,Normal,Box,2,Retail,92.0,1.0,808.0,3.3,14.99,3.0,14.0000
70647-1,Kai - Dragon Master,2018,Ninjago,Action/Adventure,Dragon Masters,Normal,Box,2,Retail,92.0,1.0,891.0,3.5,14.99,3.0,14.0000
70648-1,Zane - Dragon Master,2018,Ninjago,Action/Adventure,Dragon Masters,Normal,Box,2,Retail,92.0,1.0,780.0,3.7,14.99,2.0,10.4500
70650-1,Destiny's Wing,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,181.0,2.0,2329.0,3.6,19.99,1.0,29.7500
70651-1,Throne Room Showdown,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,221.0,5.0,3513.0,4.2,19.99,7.0,43.0000
70652-1,Stormbringer,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,493.0,4.0,3982.0,4.2,39.99,8.0,80.4680
70653-1,Firstbourne,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,882.0,6.0,2787.0,4.4,69.99,11.0,111.1411
70654-1,Dieselnaut,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,1179.0,7.0,1971.0,4.3,109.99,1.0,193.5000
70655-1,Dragon Pit,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,Retail,1660.0,9.0,1604.0,4.5,129.99,8.0,163.0069
70657-1,NINJAGO City Docks,2018,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,LEGO exclusive,3553.0,14.0,7525.0,4.5,229.99,15.0,747.7894
70658-1,Oni Titan,2018,Ninjago,Action/Adventure,Hunted,Normal,Box,2,{Not specified},522.0,4.0,1294.0,4.0,49.99,6.0,110.0000
70918-1,The Bat-Dune Buggy,2018,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,198.0,2.0,2872.0,3.9,19.99,3.0,28.5000
70919-1,The Justice League Anniversary Party,2018,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,267.0,4.0,4392.0,3.9,29.99,17.0,42.0000
70920-1,Egghead Mech Food Fight,2018,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,293.0,3.0,4245.0,4.2,29.99,18.0,40.0000
70921-1,Harley Quinn Cannonball Attack,2018,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,425.0,4.0,2849.0,3.7,49.99,11.0,59.2775
70923-1,The Bat-Space Shuttle,2018,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,643.0,6.0,3636.0,4.0,79.99,9.0,160.0000
71020-0,LEGO Minifigures - The LEGO Batman Movie Series 2 {Random bag},2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Random,Foil pack,0,Retail,,,789.0,3.7,,,
71020-1,Friends are Family Harley Quinn,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,2,Retail,7.0,1.0,4739.0,3.9,,0.0,
71020-2,Friends are Family Alfred,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,4630.0,3.8,,4.0,130.0000
71020-3,Clock King,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,6.0,1.0,5280.0,4.0,,,
71020-4,Professor Hugo Strange,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,6.0,1.0,4900.0,3.8,,,
71020-5,Mermaid Batman,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,5.0,1.0,4874.0,3.4,,,
71020-6,Swimming Pool Batman,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,6.0,1.0,5718.0,3.9,,,
71020-7,Tropical Joker,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,8.0,1.0,5473.0,4.2,,,
71020-8,Vacation Robin,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,4705.0,3.6,,,
71020-9,Vacation Batgirl,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,4630.0,3.6,,,
71020-10,Vacation Alfred,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,4660.0,3.7,,,
71020-11,Soccer Mom Batgirl,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,8.0,1.0,4774.0,4.0,,,
71020-12,Killer Moth,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,6.0,1.0,4817.0,3.7,,,
71020-13,Wonder Twin (Jayna),2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,4781.0,3.8,,,
71020-14,Wonder Twin (Zan),2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,8.0,1.0,4728.0,3.8,,,
71020-15,Apache Chief,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,5.0,1.0,4736.0,3.6,,,
71020-16,Jor-El,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,7.0,1.0,5537.0,4.0,,,
71020-17,General Zod,2018,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie Series 2,Normal,Foil pack,0,Retail,5.0,1.0,4817.0,4.1,,,
